sim,funct,cause,age,alpha,beta,delta,zcf,aic,bic
743,power2,ALRI,All Age,2.021718129,0.005069461,1.138887674,8.011047995,-13908.41326,-13899.30659
744,power2,ALRI,All Age,2.40653647,0.000794735,1.543041556,6.516726815,-14032.35664,-14023.24998
745,power2,ALRI,All Age,1.719598801,0.002623493,1.274867168,6.265230706,-13981.75337,-13972.64671
746,power2,ALRI,All Age,3.067175623,0.005274301,0.789210433,7.843634632,-13862.48802,-13853.38136
747,power2,ALRI,All Age,1.844057662,0.000732218,1.579067248,6.739874008,-13924.40853,-13915.30187
748,power2,ALRI,All Age,1.726010461,0.002141165,1.255688189,6.909273425,-14093.57355,-14084.46688
749,power2,ALRI,All Age,2.341098297,0.001787676,1.376424763,8.563497751,-13834.66424,-13825.55757
750,power2,ALRI,All Age,2.187944889,0.00527893,0.92202983,7.860094071,-13964.89267,-13955.786
751,power2,ALRI,All Age,2.049131588,0.002523637,1.312211698,6.755644459,-13843.40181,-13834.29514
752,power2,ALRI,All Age,2.815580378,0.004966423,0.932907848,8.133865326,-13995.31049,-13986.20383
753,power2,ALRI,All Age,2.70830787,0.00101724,1.364531994,6.208808586,-14175.48944,-14166.38278
754,power2,ALRI,All Age,1.934282425,0.001706383,1.346423905,8.324038103,-13921.61444,-13912.50778
755,power2,ALRI,All Age,2.149349075,0.003280005,1.150866405,7.206372678,-14078.66093,-14069.55426
756,power2,ALRI,All Age,2.462432973,0.000860125,1.553128733,8.618993268,-13898.51701,-13889.41035
757,power2,ALRI,All Age,2.133052588,0.002835985,1.227370353,7.155984191,-13865.18488,-13856.07822
758,power2,ALRI,All Age,2.57123322,0.007699237,0.778567943,7.150517091,-13882.99283,-13873.88617
759,power2,ALRI,All Age,2.08083021,0.000919645,1.50991683,8.145570039,-13972.79531,-13963.68865
760,power2,ALRI,All Age,2.48932415,0.002882305,1.128240128,6.170580069,-13837.30878,-13828.20212
761,power2,ALRI,All Age,2.053494321,0.001531525,1.48702003,7.432255465,-13760.62378,-13751.51712
762,power2,ALRI,All Age,2.073764125,0.00053398,1.720413455,8.71463806,-13864.86741,-13855.76075
763,power2,ALRI,All Age,1.976280556,0.00208058,1.35129537,7.555478065,-13871.52923,-13862.42257
764,power2,ALRI,All Age,1.730095316,0.012058701,0.785794932,7.393190486,-13755.07709,-13745.97043
765,power2,ALRI,All Age,1.642927521,0.009499719,0.919614886,6.103480963,-13886.57023,-13877.46356
766,power2,ALRI,All Age,2.655417461,0.006582258,0.931539545,5.802972934,-13939.52217,-13930.41551
767,power2,ALRI,All Age,2.286228501,0.004680463,1.049734515,5.962217015,-14011.74091,-14002.63425
768,power2,ALRI,All Age,4.181934935,0.004487945,0.778093187,8.08613175,-13869.29316,-13860.1865
769,power2,ALRI,All Age,2.995954909,0.001974486,1.226868617,6.439616509,-14101.88501,-14092.77835
770,power2,ALRI,All Age,2.735625921,0.002742555,1.176969586,6.258486499,-13971.91875,-13962.81208
771,power2,ALRI,All Age,1.32702333,0.010026002,0.928206777,8.23543392,-13873.89838,-13864.79171
772,power2,ALRI,All Age,1.691944786,0.001269749,1.440985291,6.169432021,-14086.14737,-14077.04071
773,power2,ALRI,All Age,1.546598408,0.001443421,1.395297129,8.645255198,-13815.93658,-13806.82992
774,power2,ALRI,All Age,2.11081855,0.004820582,1.072575153,8.569768497,-14148.19078,-14139.08412
775,power2,ALRI,All Age,3.728149587,0.003416072,0.909990754,6.228667518,-13929.17818,-13920.07151
776,power2,ALRI,All Age,2.81538442,0.004946324,0.971776097,6.393744647,-13955.61352,-13946.50686
777,power2,ALRI,All Age,1.682013094,0.001853735,1.248431709,7.361687785,-13918.88354,-13909.77688
778,power2,ALRI,All Age,1.94210812,0.001550162,1.40094059,7.8601044,-13935.13625,-13926.02959
779,power2,ALRI,All Age,2.057067047,0.002196839,1.155092721,7.108000276,-13815.17068,-13806.06402
780,power2,ALRI,All Age,2.819387745,0.006432387,0.855876508,5.844348081,-13868.82646,-13859.71979
781,power2,ALRI,All Age,1.726796063,0.001744869,1.41785383,7.532813659,-13963.25553,-13954.14887
782,power2,ALRI,All Age,2.302828297,0.00198658,1.266472987,7.271469838,-14073.10564,-14063.99898
783,power2,ALRI,All Age,1.641304908,0.000823032,1.598402705,7.276511879,-14030.60072,-14021.49405
784,power2,ALRI,All Age,2.716891478,0.001677686,1.378797537,7.422198769,-13755.99955,-13746.89289
785,power2,ALRI,All Age,8.425354692,0.006656686,0.541550809,6.794227325,-13804.08716,-13794.98049
786,power2,ALRI,All Age,2.255559813,0.001104473,1.539490772,6.791065147,-13820.55002,-13811.44336
787,power2,ALRI,All Age,2.692806071,0.001352813,1.419880845,8.63228703,-13870.57492,-13861.46826
788,power2,ALRI,All Age,1.438851235,0.01068424,0.958007176,8.263018351,-14082.35294,-14073.24627
789,power2,ALRI,All Age,2.657029853,0.010337466,0.741351545,7.171788786,-13833.72534,-13824.61867
790,power2,ALRI,All Age,2.75516581,0.014746781,0.683655896,6.630489662,-13900.4815,-13891.37484
791,power2,ALRI,All Age,3.62350299,0.006420468,0.735013872,8.735803079,-13926.52414,-13917.41747
792,power2,ALRI,All Age,2.919342087,0.008712216,0.868663793,5.817527239,-13937.59964,-13928.49298
793,power2,ALRI,All Age,2.517253924,0.008662872,0.865600074,6.225739203,-14299.61881,-14290.51215
794,power2,ALRI,All Age,3.042173836,0.003761675,1.01337968,8.664218507,-13964.37082,-13955.26416
795,power2,ALRI,All Age,1.940063285,0.002338487,1.318265507,7.574546957,-14061.78903,-14052.68236
796,power2,ALRI,All Age,2.401171083,0.003045617,1.139063264,7.971419165,-13832.64049,-13823.53383
797,power2,ALRI,All Age,1.473152196,0.002367328,1.286160937,6.884968521,-14043.92336,-14034.81669
798,power2,ALRI,All Age,3.200897409,0.004113401,1.019586592,6.037725069,-14187.23556,-14178.1289
799,power2,ALRI,All Age,2.272000628,0.000855059,1.535908449,8.229197244,-13907.83628,-13898.72962
800,power2,ALRI,All Age,3.054913334,0.006472772,0.840989225,6.893316527,-13917.91693,-13908.81026
801,power2,ALRI,All Age,2.618193576,0.002742776,1.226132583,6.580241149,-14024.50385,-14015.39719
802,power2,ALRI,All Age,2.659110358,0.003110149,1.140079451,7.621316875,-13998.19799,-13989.09133
803,power2,ALRI,All Age,1.760778289,0.01228272,0.765356492,8.754422314,-13958.67294,-13949.56628
804,power2,ALRI,All Age,2.701928767,0.001042449,1.417475064,6.356988917,-14222.97014,-14213.86348
805,power2,ALRI,All Age,2.286798171,0.001307366,1.365461342,6.899060199,-13996.41695,-13987.31029
806,power2,ALRI,All Age,2.391571786,0.000248996,1.812770178,7.183170344,-14160.30315,-14151.19648
807,power2,ALRI,All Age,2.082111481,0.007087904,0.944522767,8.175929615,-14081.03142,-14071.92475
808,power2,ALRI,All Age,2.307486885,0.000973038,1.49517882,6.714838697,-14203.86169,-14194.75502
809,power2,ALRI,All Age,2.143148468,0.000859418,1.519209994,8.181458574,-13887.91233,-13878.80566
810,power2,ALRI,All Age,1.659943659,0.003619125,1.192700927,7.425643112,-13973.40367,-13964.29701
811,power2,ALRI,All Age,2.33891273,0.001323589,1.4376401,7.59514631,-13892.99651,-13883.88984
812,power2,ALRI,All Age,1.936637685,0.005395852,1.006877194,7.032896303,-14190.36621,-14181.25954
813,power2,ALRI,All Age,2.190609639,0.009202464,0.728093916,5.851638146,-13900.83776,-13891.7311
814,power2,ALRI,All Age,2.360012438,0.002331096,1.243663474,7.221058368,-14151.1669,-14142.06024
815,power2,ALRI,All Age,4.466349465,0.003909513,0.756875334,6.631062215,-13809.39337,-13800.28671
816,power2,ALRI,All Age,2.366658088,0.001848799,1.236282497,6.064505588,-13921.26993,-13912.16326
817,power2,ALRI,All Age,1.734891833,0.004848674,1.16421525,6.161583073,-14079.42424,-14070.31758
818,power2,ALRI,All Age,2.201829514,0.003072038,1.228935557,6.878016255,-13881.16476,-13872.0581
819,power2,ALRI,All Age,2.670941124,0.003855628,0.868237426,7.90900053,-13780.26973,-13771.16307
820,power2,ALRI,All Age,1.875436784,0.002525067,1.236446333,6.382840181,-14123.16208,-14114.05541
821,power2,ALRI,All Age,3.269810994,0.004194347,0.900419162,6.087412474,-13870.77611,-13861.66944
822,power2,ALRI,All Age,2.349960196,0.001503518,1.404676139,6.46406688,-13787.64638,-13778.53971
823,power2,ALRI,All Age,2.39801797,0.000671965,1.509606006,6.057163191,-14034.05958,-14024.95291
824,power2,ALRI,All Age,1.548433174,0.012269131,0.803280729,6.070905316,-13879.88459,-13870.77793
825,power2,ALRI,All Age,1.685852407,0.003149862,1.245159492,8.181034646,-14192.06197,-14182.9553
826,power2,ALRI,All Age,1.465388145,0.010477956,0.951977956,8.521530883,-14048.64777,-14039.54111
827,power2,ALRI,All Age,2.142162872,0.003826065,1.116567565,8.621936583,-14134.33847,-14125.23181
828,power2,ALRI,All Age,1.869842902,0.000916968,1.571057401,8.786973513,-14004.80955,-13995.70288
829,power2,ALRI,All Age,1.856026029,0.003189324,1.187846425,8.749543647,-13906.09605,-13896.98939
830,power2,ALRI,All Age,2.080152623,0.001094961,1.294820909,6.533202749,-13757.70245,-13748.59578
831,power2,ALRI,All Age,1.924988348,0.001893065,1.348425247,7.188129442,-14006.86381,-13997.75714
832,power2,ALRI,All Age,1.725305017,0.001184634,1.502481729,6.800441651,-14066.43308,-14057.32641
833,power2,ALRI,All Age,2.436036605,0.003009396,1.095641327,7.052411407,-13989.11461,-13980.00794
834,power2,ALRI,All Age,3.091423932,0.003735309,1.068880255,7.088387464,-13917.22138,-13908.11472
835,power2,ALRI,All Age,1.602354605,0.003779273,1.227718859,8.226132603,-13911.43723,-13902.33057
836,power2,ALRI,All Age,2.176110207,0.001589337,1.452264716,8.255338072,-13765.1097,-13756.00303
837,power2,ALRI,All Age,2.670970078,0.002103759,1.236668613,8.335981513,-14026.23655,-14017.12988
838,power2,ALRI,All Age,2.950096736,0.004826355,0.98869848,7.134418525,-13941.99239,-13932.88572
839,power2,ALRI,All Age,2.21585683,0.002989599,1.126917091,5.860398402,-13823.80878,-13814.70212
840,power2,ALRI,All Age,2.617480213,0.001680769,1.275140195,8.30198287,-14058.61626,-14049.5096
841,power2,ALRI,All Age,2.449559488,0.002017321,1.277189169,6.189362412,-13988.97129,-13979.86462
842,power2,ALRI,All Age,2.007919878,0.003336249,1.169038866,7.054576991,-14109.00996,-14099.9033
843,power2,ALRI,All Age,1.632797081,0.006022069,1.02556814,6.388757955,-14124.76072,-14115.65406
844,power2,ALRI,All Age,1.465755729,0.002378675,1.39232808,6.061839238,-14185.03986,-14175.9332
845,power2,ALRI,All Age,2.773309752,0.000765893,1.520060043,5.801429589,-13729.9179,-13720.81124
846,power2,ALRI,All Age,2.132255899,0.001639735,1.3316594,7.233423974,-14048.18891,-14039.08224
847,power2,ALRI,All Age,2.108071991,0.004438863,1.149392062,6.661725945,-13862.28541,-13853.17874
848,power2,ALRI,All Age,1.40836086,0.008622747,0.883439723,6.765558512,-13860.26668,-13851.16001
849,power2,ALRI,All Age,1.894553109,0.003435569,1.112304278,8.124959318,-13939.92112,-13930.81446
850,power2,ALRI,All Age,2.517263048,0.000997212,1.418623657,7.298345111,-13902.75109,-13893.64443
851,power2,ALRI,All Age,3.490967005,0.004732445,0.936611202,6.356940734,-13961.7945,-13952.68783
852,power2,ALRI,All Age,2.414453496,0.001054989,1.411836753,7.074354206,-13993.71185,-13984.60519
853,power2,ALRI,All Age,2.007780975,0.003564105,1.143501827,6.75147205,-14054.61713,-14045.51047
854,power2,ALRI,All Age,2.117795724,0.007053197,0.895524758,7.889951484,-13863.39828,-13854.29162
855,power2,ALRI,All Age,1.591833987,0.000305468,1.96442613,7.465068015,-13993.0974,-13983.99073
856,power2,ALRI,All Age,2.821499861,0.002200517,1.204225668,8.301778746,-14215.55536,-14206.44869
857,power2,ALRI,All Age,1.756351135,0.001762521,1.233336721,5.817551959,-13820.97077,-13811.8641
858,power2,ALRI,All Age,3.448793408,0.003491321,0.956232877,7.689860451,-13813.58588,-13804.47922
859,power2,ALRI,All Age,1.741364686,0.008770785,0.883405071,6.319549501,-13797.42167,-13788.315
860,power2,ALRI,All Age,1.850297285,0.000677068,1.644753048,7.269434407,-14003.20292,-13994.09625
861,power2,ALRI,All Age,1.903789594,0.008409314,0.920949377,5.876892606,-13839.23197,-13830.12531
862,power2,ALRI,All Age,2.485456257,0.002782799,1.164390333,8.61650848,-14057.52695,-14048.42029
863,power2,ALRI,All Age,1.962929536,0.000718527,1.616608328,6.888285287,-14086.69641,-14077.58975
864,power2,ALRI,All Age,3.194727394,0.000269499,1.789944038,6.929659341,-13787.06368,-13777.95702
865,power2,ALRI,All Age,1.896813132,0.00282586,1.279877242,8.531690014,-13848.53007,-13839.42341
866,power2,ALRI,All Age,2.116619233,0.001583296,1.283318143,7.175619872,-14040.42451,-14031.31785
867,power2,ALRI,All Age,2.320972021,0.002311145,1.25292972,5.855261175,-14021.56354,-14012.45687
868,power2,ALRI,All Age,1.945576971,0.006091263,0.969054284,8.031682901,-13932.2075,-13923.10084
869,power2,ALRI,All Age,2.091600573,0.002920309,1.088683568,7.703849566,-13855.6911,-13846.58444
870,power2,ALRI,All Age,2.566405916,0.000974922,1.450627291,5.914135256,-13913.69901,-13904.59235
871,power2,ALRI,All Age,2.448568844,0.000674075,1.479881737,7.769734121,-13923.18711,-13914.08045
872,power2,ALRI,All Age,2.106634144,0.001307892,1.495806159,7.865194163,-13856.2799,-13847.17323
873,power2,ALRI,All Age,2.36251019,0.000645063,1.676051832,8.035228518,-13763.85871,-13754.75204
874,power2,ALRI,All Age,3.559736327,0.000531416,1.598732059,7.100932601,-13748.79571,-13739.68905
875,power2,ALRI,All Age,2.231490062,0.004670323,1.008893342,7.720618808,-13936.52061,-13927.41394
876,power2,ALRI,All Age,1.968631388,0.002340671,1.226245128,7.773911269,-13989.71197,-13980.60531
877,power2,ALRI,All Age,3.031740039,0.002072378,1.192902363,7.387814206,-14083.1047,-14073.99803
878,power2,ALRI,All Age,1.546308882,0.002046787,1.32847979,6.351082357,-14014.83838,-14005.73171
879,power2,ALRI,All Age,2.768305732,0.00048655,1.548201713,7.289285146,-13885.88362,-13876.77696
880,power2,ALRI,All Age,2.026043012,0.010217527,0.802231896,7.973461262,-13933.92767,-13924.82101
881,power2,ALRI,All Age,2.76514361,0.007290989,0.854459795,8.783441626,-13854.48188,-13845.37521
882,power2,ALRI,All Age,1.862318555,0.002636598,1.237383224,8.296729893,-14142.65358,-14133.54691
883,power2,ALRI,All Age,2.352392499,0.006545836,0.859918739,7.956745357,-13901.94458,-13892.83791
884,power2,ALRI,All Age,2.104125831,0.002196428,1.361903513,8.666137561,-13809.26312,-13800.15646
885,power2,ALRI,All Age,1.705687249,0.000433751,1.712987838,6.427964376,-13944.5453,-13935.43864
886,power2,ALRI,All Age,2.784429592,0.002607136,1.157399646,8.790122251,-13897.15453,-13888.04786
887,power2,ALRI,All Age,1.075680788,0.005689597,1.26233883,8.45881267,-14072.33062,-14063.22395
888,power2,ALRI,All Age,2.556089815,0.000282358,1.830926674,6.203586351,-13799.55329,-13790.44663
889,power2,ALRI,All Age,4.290117579,0.005793211,0.70867649,5.902017427,-13834.70991,-13825.60325
890,power2,ALRI,All Age,2.343732857,0.004002156,1.057342712,6.055978669,-14038.68956,-14029.5829
891,power2,ALRI,All Age,2.140366715,0.000409091,1.67756096,8.363329818,-13895.67496,-13886.5683
892,power2,ALRI,All Age,2.119045072,0.002672681,1.164765729,6.168077473,-14024.23382,-14015.12716
893,power2,ALRI,All Age,3.0588807,0.00041742,1.626829381,5.873841064,-13924.86556,-13915.75889
894,power2,ALRI,All Age,2.725367421,0.002055282,1.117110276,6.592864949,-13833.40666,-13824.3
895,power2,ALRI,All Age,2.09899886,0.001606876,1.367871177,7.21273677,-13895.77858,-13886.67192
896,power2,ALRI,All Age,1.913079912,0.001583928,1.403477409,8.596939609,-14206.48999,-14197.38332
897,power2,ALRI,All Age,3.354848096,0.002786931,1.051270332,7.465460275,-13940.38915,-13931.28249
898,power2,ALRI,All Age,2.566346498,0.003045864,1.090844874,8.000839071,-14201.16508,-14192.05841
899,power2,ALRI,All Age,2.208754318,0.001467067,1.419514746,6.876499641,-13969.52758,-13960.42091
900,power2,ALRI,All Age,2.224255959,0.000646896,1.636544361,6.297436555,-13913.70307,-13904.59641
901,power2,ALRI,All Age,2.237662855,0.011115665,0.780385095,8.495673277,-14166.50798,-14157.40132
902,power2,ALRI,All Age,1.578069178,0.009588931,0.853287022,6.253314049,-13786.8718,-13777.76514
903,power2,ALRI,All Age,1.392458078,0.002465584,1.401879223,8.160712935,-14011.8905,-14002.78384
904,power2,ALRI,All Age,1.688973144,0.008300697,0.916740356,5.982026698,-13736.4427,-13727.33604
905,power2,ALRI,All Age,3.027579628,0.006171995,0.805390898,7.387538091,-13884.52115,-13875.41449
906,power2,ALRI,All Age,2.562171418,0.003752148,1.124318153,6.259695794,-13792.02627,-13782.9196
907,power2,ALRI,All Age,2.999244033,0.001370763,1.211970007,6.670146001,-13884.06529,-13874.95863
908,power2,ALRI,All Age,2.549351817,0.001313269,1.44946465,6.906045939,-13825.71571,-13816.60905
909,power2,ALRI,All Age,2.145333106,0.00184655,1.327689627,8.488306148,-13977.54684,-13968.44017
910,power2,ALRI,All Age,1.585721052,0.00268323,1.329115939,8.527272226,-14038.84536,-14029.73869
911,power2,ALRI,All Age,2.025383153,0.00124753,1.523062443,8.564276704,-13827.14071,-13818.03404
912,power2,ALRI,All Age,2.358642985,0.000431779,1.719113168,5.88334366,-13920.30315,-13911.19649
913,power2,ALRI,All Age,2.174145416,0.00158315,1.410609595,7.211455625,-13910.42898,-13901.32231
914,power2,ALRI,All Age,2.869626672,0.005390954,0.922171786,8.769892402,-13955.24348,-13946.13682
915,power2,ALRI,All Age,1.727034744,0.001475445,1.41158366,7.346152045,-14040.28752,-14031.18086
916,power2,ALRI,All Age,1.491807184,0.004348256,1.088308157,8.771750457,-13947.32639,-13938.21973
917,power2,ALRI,All Age,2.152008304,0.001565168,1.412600325,6.885696922,-13843.26128,-13834.15462
918,power2,ALRI,All Age,1.750220091,0.002293078,1.254402926,7.723824034,-13954.55753,-13945.45086
919,power2,ALRI,All Age,2.276934,0.001501428,1.404522139,6.891020154,-13904.74081,-13895.63415
920,power2,ALRI,All Age,1.996443391,0.004201816,1.066068844,6.98851575,-13831.88548,-13822.77882
921,power2,ALRI,All Age,2.298834685,0.000430825,1.611078301,6.217960588,-14160.3147,-14151.20804
922,power2,ALRI,All Age,2.014285081,0.008186033,0.844257451,8.704892736,-13938.38123,-13929.27457
923,power2,ALRI,All Age,2.833029292,0.002367972,1.293185892,7.400120919,-13817.58808,-13808.48141
924,power2,ALRI,All Age,1.976825983,0.010609086,0.771678438,6.166204592,-13920.49525,-13911.38859
925,power2,ALRI,All Age,3.794357058,0.002849479,1.067075438,8.067301892,-13950.02908,-13940.92241
926,power2,ALRI,All Age,2.565590804,0.001516826,1.374543545,7.179622671,-13792.67573,-13783.56906
927,power2,ALRI,All Age,1.998825538,0.002731422,1.225337454,8.314086992,-13921.64462,-13912.53795
928,power2,ALRI,All Age,2.672786854,0.001630512,1.354434875,7.341706213,-13941.74474,-13932.63808
929,power2,ALRI,All Age,1.967858582,0.002780951,1.245042711,7.60783581,-13906.80959,-13897.70293
930,power2,ALRI,All Age,1.528824302,0.000581889,1.718539368,7.999119268,-13906.46613,-13897.35947
931,power2,ALRI,All Age,1.823071126,0.004537259,1.104316029,6.657720469,-14214.68365,-14205.57698
932,power2,ALRI,All Age,3.99850444,0.007620588,0.652917338,6.797054211,-13862.85491,-13853.74824
933,power2,ALRI,All Age,2.115710617,0.002984953,1.147459217,7.706466125,-13967.93741,-13958.83074
934,power2,ALRI,All Age,2.59604499,0.001252542,1.423371693,6.464400532,-13940.33352,-13931.22686
935,power2,ALRI,All Age,2.480054926,0.00222147,1.29004891,8.761393606,-13844.04421,-13834.93754
936,power2,ALRI,All Age,2.043394298,0.009785239,0.828008165,7.140903897,-13925.20926,-13916.1026
937,power2,ALRI,All Age,2.100943289,0.006128423,0.985638398,7.429468014,-14141.48331,-14132.37664
938,power2,ALRI,All Age,1.935819276,0.005368316,0.889164349,7.440917063,-13857.06518,-13847.95852
939,power2,ALRI,All Age,2.486136163,0.001668221,1.362062621,6.182173217,-13774.35007,-13765.2434
940,power2,ALRI,All Age,2.192335952,0.002050013,1.216519873,8.649774886,-14197.03339,-14187.92673
941,power2,ALRI,All Age,1.782637118,0.002759645,1.132093142,6.341618025,-13894.25101,-13885.14435
942,power2,ALRI,All Age,2.366246149,0.003188027,0.995514668,5.831715589,-13755.4181,-13746.31143
