"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
626.935367756756,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
823.280307908077,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
615.755681788083,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
888.248920797836,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
386.473127682926,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
924.700948010432,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
706.466147113359,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
250.535289923195,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
911.191603541374,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
440.400103541557,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
879.901333080139,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
191.070736031048,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
231.375962888822,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
707.59384874138,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
562.135253448971,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
602.815838584676,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
197.975646542851,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
408.254176156595,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
980.719691552687,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
608.120958147105,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
453.39040541416,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
515.228670398006,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
395.958100975491,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
921.18146514846,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
923.645658401074,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
524.248567878501,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
465.303557263687,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
149.653466800228,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
741.454956645146,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
433.863212941913,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
314.378267121501,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
855.928954269504,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
510.017046919558,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
787.107666695956,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
924.608604832087,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
726.008606794057,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
625.993972372264,378.12,21.94,70.06,106.55,82.23,265.56,365.62,433.26
