"ecolilevel","meannoboiling","meanlabboiling","meangoodboiling","meanineffectiveboiling","meanmoderateboiling","meanworseboiling","meanbadzeroboiling","meannegativeboiling"
610.88377279765,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
592.651019151788,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
155.631865462055,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
211.853990935721,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
256.838932725834,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
813.114805481164,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
728.308794405777,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
805.617122927215,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
577.550161922351,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
875.988733049016,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
318.063874936197,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
366.483557884349,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
160.14909102954,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
726.176584810251,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
485.375883415807,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
357.071008541388,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
285.395346604055,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
530.752957967808,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
919.595071808202,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
699.140212124912,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
712.083387200488,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
663.92794340034,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
706.085420540068,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
235.493252440589,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
829.105585923884,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
580.033954152139,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
952.12050462421,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
142.978398534469,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
991.41981252376,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
768.294197118841,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
205.545417096233,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
384.199702427024,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
782.863555640448,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
353.991572680417,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
562.230845192214,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
245.602467410499,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
420.126949516591,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
744.10779586155,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
835.212726552272,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
778.89208499901,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
919.882603082806,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
626.244229295058,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
937.21447840007,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
543.263501017354,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
678.271198665258,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
480.513823102927,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
703.35301262443,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
500.635722313542,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
663.936264708173,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
399.760219658725,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
187.896751860855,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
895.632256379118,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
787.252793611726,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
169.377036904451,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
393.979474402266,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
799.757374121342,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
832.737005080562,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
307.459901857655,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
326.178783355746,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
985.587438528659,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
114.42027183366,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
406.214582476532,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
398.004420775687,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
224.363313889597,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
852.558962117182,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
637.574204509147,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
167.243217887823,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
335.5707440814,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
667.426238586195,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
945.077464798,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
887.885268656537,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
672.954862134764,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
617.589645077707,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
926.767906663474,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
612.168456928805,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
838.772831964772,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
501.977986838901,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
538.202837638091,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
130.153672372689,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
413.730959977256,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
394.347720165038,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
646.554827635409,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
892.713789839298,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
164.893130895915,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
836.486060800496,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
504.895171116572,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
616.256295267493,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
161.829112950014,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
866.408377955901,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
505.472636389779,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
743.933660433395,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
223.231802733149,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
449.136918941746,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
105.198526489548,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
414.869550367817,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
998.13912281068,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
506.226485550171,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
985.428211752791,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
922.593610867858,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
634.898895773105,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
303.780803522328,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
425.940160537139,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
406.340725591173,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
539.995126989204,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
743.274315835442,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
888.38622038858,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
392.892503749812,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
658.670494434657,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
225.428535693092,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
661.994549744297,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
390.815752934199,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
606.080585397547,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
584.229592935415,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
668.522699569352,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
743.7646293547,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
683.33599266177,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
814.500363413244,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
950.028563837288,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
152.871092886198,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
692.055466962978,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
872.47541701817,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
954.81160364626,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
166.1244686516,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
817.35442966572,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
196.140072994865,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
565.639180457452,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
887.08867030777,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
228.452937473776,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
228.52716864692,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
128.528119801311,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
865.596471791621,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
809.26796042244,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
786.306019047508,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
739.684761093697,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
915.540417392505,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
537.513002788648,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
665.399889296852,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
907.837237362983,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
857.402746322099,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
764.882531655952,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
642.01968598133,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
521.841240419541,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
180.748110860121,388.67,21.99,71.72,108.21,83.92,273.29,376.04,444.03
