sim,funct,cause,age,alpha,beta,delta,zcf,aic,bic
830,power2,LC,All Age,44.54143606,0.000465661,0.751618723,6.915441792,-10250.41363,-10242.10348
831,power2,LC,All Age,94.92818406,0.000164468,0.754358677,7.829963712,-10265.39189,-10257.08174
832,power2,LC,All Age,38.8398138,7.99E-05,0.953791106,8.740646517,-10195.61077,-10187.30062
833,power2,LC,All Age,409.6924019,0.000114863,0.632878491,7.941605695,-10223.29791,-10214.98776
834,power2,LC,All Age,49.29205961,0.000193754,0.830672201,6.259380644,-10157.47412,-10149.16397
835,power2,LC,All Age,72.90867559,0.000119748,0.827521766,8.009837906,-10224.11188,-10215.80173
836,power2,LC,All Age,265.241734,7.64E-05,0.72768336,7.318955328,-10239.97985,-10231.6697
837,power2,LC,All Age,86.93045307,0.000397038,0.68489982,7.835531261,-10193.89169,-10185.58154
838,power2,LC,All Age,70.83819814,0.000275801,0.744383955,8.496149292,-10220.73558,-10212.42543
839,power2,LC,All Age,72.94864631,0.000429668,0.696545884,7.283387135,-10293.74808,-10285.43793
840,power2,LC,All Age,141.8331692,0.000171227,0.711545745,8.300282901,-10274.15102,-10265.84087
841,power2,LC,All Age,184.6686679,0.00012514,0.722040133,7.994039699,-10305.85188,-10297.54173
842,power2,LC,All Age,195.2280835,0.000145256,0.69194973,8.399282412,-10355.59531,-10347.28516
843,power2,LC,All Age,194.0560115,6.59E-05,0.772133931,8.630169947,-10247.10157,-10238.79142
844,power2,LC,All Age,160.8494437,0.000337473,0.626216461,7.605546999,-10209.80027,-10201.49012
845,power2,LC,All Age,482.3839785,9.77E-05,0.636353812,6.524580846,-10149.38106,-10141.07091
846,power2,LC,All Age,158.03194,0.000100978,0.749640027,7.237437778,-10250.63587,-10242.32572
847,power2,LC,All Age,231.9915731,4.81E-05,0.787725329,7.633968971,-10184.48044,-10176.17029
848,power2,LC,All Age,120.7101431,0.000272799,0.680137757,6.622135322,-10210.27825,-10201.9681
849,power2,LC,All Age,101.6278755,0.000158201,0.7452993,6.62257874,-10323.31118,-10315.00103
850,power2,LC,All Age,92.01657696,0.000333293,0.6958326,5.874587776,-10217.98847,-10209.67832
851,power2,LC,All Age,52.17776846,0.000224989,0.801696715,7.690172538,-10243.01951,-10234.70936
852,power2,LC,All Age,80.46059206,0.000130498,0.80517651,6.150765832,-10177.15568,-10168.84553
853,power2,LC,All Age,41.95803611,0.00031668,0.79451268,8.027093122,-10203.91079,-10195.60064
854,power2,LC,All Age,102.3809695,0.000138581,0.762088113,7.312458747,-10263.37128,-10255.06113
855,power2,LC,All Age,147.1984102,0.000116892,0.746989663,7.018572974,-10234.36429,-10226.05414
856,power2,LC,All Age,84.16813371,0.000295817,0.711324666,7.819233376,-10195.39749,-10187.08734
857,power2,LC,All Age,44.74140147,0.000268206,0.807412918,6.690662781,-10237.53189,-10229.22174
858,power2,LC,All Age,186.7887684,0.000115164,0.723943914,6.694019747,-10238.68963,-10230.37948
859,power2,LC,All Age,173.2066677,0.000126773,0.719603139,8.068335417,-10269.045,-10260.73486
860,power2,LC,All Age,188.6223065,0.000173485,0.681603813,7.469704182,-10283.6111,-10275.30095
861,power2,LC,All Age,118.6704419,0.000133952,0.752924724,8.355930714,-10168.36552,-10160.05537
862,power2,LC,All Age,406.2563185,5.21E-05,0.717724854,6.438230851,-10203.00299,-10194.69284
863,power2,LC,All Age,73.33918299,0.000433276,0.695152004,6.17870746,-10184.99157,-10176.68142
864,power2,LC,All Age,76.2993806,0.00023614,0.744955719,6.913485802,-10271.91168,-10263.60153
865,power2,LC,All Age,160.9408201,0.000108855,0.741518139,7.370980123,-10250.87973,-10242.56958
866,power2,LC,All Age,96.53886894,0.000314159,0.686043438,8.182480266,-10313.16809,-10304.85794
867,power2,LC,All Age,311.2897317,4.74E-05,0.756849733,8.107703658,-10279.45704,-10271.14689
868,power2,LC,All Age,115.7643545,0.000111394,0.77722948,8.364820332,-10315.81004,-10307.49989
869,power2,LC,All Age,179.2036809,0.000128609,0.705158735,8.678495543,-10297.02156,-10288.71141
870,power2,LC,All Age,88.9108975,0.00020557,0.747936249,7.800721357,-10264.13237,-10255.82222
871,power2,LC,All Age,63.53065639,0.000344385,0.733198832,7.823969736,-10282.8157,-10274.50555
872,power2,LC,All Age,120.4353171,0.000212879,0.69947278,6.059172524,-10272.52264,-10264.21249
873,power2,LC,All Age,32.49428362,1.34E-06,1.418305077,6.219755234,-10227.60754,-10219.29739
874,power2,LC,All Age,51.43345177,0.000174805,0.8335168,6.514178832,-10210.04923,-10201.73908
875,power2,LC,All Age,116.672066,0.000104576,0.768118819,8.506300411,-10171.14953,-10162.83938
876,power2,LC,All Age,109.0222446,0.000180858,0.745187845,7.818618706,-10266.35294,-10258.04279
877,power2,LC,All Age,141.9178708,8.19E-05,0.7939641,7.28456974,-10176.94866,-10168.63851
878,power2,LC,All Age,174.3678007,0.000151821,0.704056209,6.383664577,-10253.16256,-10244.85241
879,power2,LC,All Age,221.2601604,6.91E-05,0.754167248,7.446684192,-10225.32021,-10217.01006
880,power2,LC,All Age,185.2963991,0.000148175,0.692286014,8.745498016,-10197.10079,-10188.79064
881,power2,LC,All Age,160.7270492,0.000219136,0.666980013,7.696712242,-10322.719,-10314.40885
882,power2,LC,All Age,39.47152624,9.72E-05,0.938351294,8.417483616,-10205.87277,-10197.56262
883,power2,LC,All Age,250.3678699,0.000116632,0.690484022,7.766733958,-10321.03416,-10312.72401
884,power2,LC,All Age,56.23119226,0.00024087,0.783762501,7.814664542,-10220.72768,-10212.41753
885,power2,LC,All Age,166.766508,6.63E-05,0.791031184,6.027582612,-10246.41867,-10238.10852
886,power2,LC,All Age,101.7072931,0.000124659,0.781161289,8.611601395,-10413.63398,-10405.32383
887,power2,LC,All Age,132.0941812,0.000112129,0.767134212,6.497002083,-10168.53117,-10160.22102
888,power2,LC,All Age,128.3098087,0.000110455,0.770848929,6.118355686,-10285.32869,-10277.01854
889,power2,LC,All Age,612.2304978,3.61E-05,0.721565755,5.993849443,-10247.7135,-10239.40335
890,power2,LC,All Age,86.22921726,0.000131254,0.791816327,8.541709611,-10261.60045,-10253.2903
891,power2,LC,All Age,55.80085304,0.000112676,0.862853814,8.12309925,-10252.60149,-10244.29134
892,power2,LC,All Age,82.92068002,0.000273474,0.719660904,8.484730022,-10310.26078,-10301.95063
893,power2,LC,All Age,119.9302783,7.93E-05,0.809429437,6.589956096,-10280.33192,-10272.02177
894,power2,LC,All Age,122.629157,0.000124334,0.764350919,6.171129468,-10258.12909,-10249.81894
895,power2,LC,All Age,38.18293764,2.89E-06,1.324334306,8.286208682,-10179.40729,-10171.09714
896,power2,LC,All Age,140.4307703,8.64E-05,0.785358117,6.149284847,-10188.28237,-10179.97222
897,power2,LC,All Age,371.9402002,6.83E-05,0.698242278,7.322609946,-10243.93266,-10235.62251
898,power2,LC,All Age,404.0477715,3.51E-05,0.761884989,8.05029484,-10257.82535,-10249.5152
899,power2,LC,All Age,82.46691079,0.000177061,0.775831112,7.758717988,-10264.38802,-10256.07787
900,power2,LC,All Age,51.54158057,0.000387537,0.747905369,8.311745753,-10253.94394,-10245.63379
901,power2,LC,All Age,216.0418483,0.000239406,0.619663815,8.782188043,-10147.29657,-10138.98642
902,power2,LC,All Age,116.4183104,0.000210042,0.714903123,6.650256891,-10319.89224,-10311.58209
903,power2,LC,All Age,182.9588518,0.000193142,0.674011963,7.002519441,-10287.37264,-10279.06249
904,power2,LC,All Age,34.22820515,5.72E-06,1.243553701,8.195456485,-10180.08571,-10171.77556
905,power2,LC,All Age,52.55629737,0.000185938,0.824988522,6.826724717,-10205.46643,-10197.15628
906,power2,LC,All Age,91.97118814,0.00011073,0.802095329,6.256875398,-10215.83905,-10207.5289
907,power2,LC,All Age,100.7499353,0.000109715,0.802092059,6.856701722,-10240.17974,-10231.86959
908,power2,LC,All Age,212.1942672,5.86E-05,0.773818786,8.698306141,-10264.99347,-10256.68332
909,power2,LC,All Age,54.15249256,0.000234985,0.796531732,5.857689101,-10308.12694,-10299.81679
910,power2,LC,All Age,240.6289052,8.37E-05,0.726447434,6.055737598,-10222.30967,-10213.99952
911,power2,LC,All Age,167.4709845,0.000168273,0.6977427,8.759334122,-10316.6431,-10308.33295
912,power2,LC,All Age,161.0300868,9.23E-05,0.763261062,8.180262764,-10288.73327,-10280.42312
913,power2,LC,All Age,52.11236566,6.03E-05,0.951128416,6.103190968,-10176.10611,-10167.79596
914,power2,LC,All Age,371.1847044,5.10E-05,0.741615963,7.080990922,-10329.49077,-10321.18062
915,power2,LC,All Age,248.83724,7.97E-05,0.734251794,7.071075216,-10358.9134,-10350.60325
916,power2,LC,All Age,74.83732822,0.000205904,0.766388877,8.556388294,-10303.14369,-10294.83354
917,power2,LC,All Age,515.7269444,4.01E-05,0.716515149,7.560998558,-10251.00063,-10242.69048
918,power2,LC,All Age,93.19217986,0.000229687,0.729383758,8.027274542,-10224.17282,-10215.86267
919,power2,LC,All Age,373.9824372,7.55E-05,0.688955408,8.613988662,-10308.52402,-10300.21387
920,power2,LC,All Age,108.5789548,0.000193313,0.717204879,8.703577102,-10284.09882,-10275.78867
921,power2,LC,All Age,114.8751144,0.000130317,0.761168739,7.582584112,-10159.46722,-10151.15707
922,power2,LC,All Age,74.28771023,0.000147456,0.803993127,6.504213768,-10207.94257,-10199.63242
923,power2,LC,All Age,129.2473628,0.000252603,0.682926714,8.323031749,-10234.61993,-10226.30978
924,power2,LC,All Age,207.7097656,6.99E-05,0.764740127,7.330469181,-10257.5778,-10249.26765
925,power2,LC,All Age,382.7994385,7.91E-05,0.683240726,7.767585733,-10348.61878,-10340.30863
926,power2,LC,All Age,185.7707364,0.00024808,0.647811075,7.781865306,-10162.88057,-10154.57042
927,power2,LC,All Age,130.4648746,0.00012722,0.75373109,6.888800601,-10195.3363,-10187.02615
928,power2,LC,All Age,61.4372063,0.000337157,0.742218742,5.901095914,-10324.26042,-10315.95028
929,power2,LC,All Age,341.0422085,7.20E-05,0.707111795,6.533606271,-10351.95955,-10343.6494
930,power2,LC,All Age,119.3668809,0.000107482,0.7819564,6.040542594,-10183.63901,-10175.32886
931,power2,LC,All Age,86.22882726,0.000160445,0.774275306,7.704872047,-10227.6765,-10219.36635
932,power2,LC,All Age,175.4399518,0.000102901,0.733037153,8.30528695,-10203.30965,-10194.9995
933,power2,LC,All Age,93.58577254,0.000323456,0.689304134,6.342299035,-10221.84548,-10213.53533
934,power2,LC,All Age,476.4369857,9.73E-05,0.628525633,5.852362525,-10264.44689,-10256.13674
935,power2,LC,All Age,289.392212,7.87E-05,0.707818575,7.238133199,-10312.65001,-10304.33986
936,power2,LC,All Age,180.394912,0.0001931,0.671822052,7.077233238,-10369.10827,-10360.79812
937,power2,LC,All Age,75.58425375,6.44E-05,0.887375657,8.591227232,-10235.72221,-10227.41206
938,power2,LC,All Age,32.19859464,6.62E-06,1.248631236,7.442063682,-10121.39219,-10113.08204
939,power2,LC,All Age,167.6917762,3.97E-05,0.8401532,7.273156966,-10244.64698,-10236.33683
940,power2,LC,All Age,76.86416337,0.000244558,0.739335149,6.45728643,-10268.28868,-10259.97853
941,power2,LC,All Age,319.8899783,5.56E-05,0.733495432,7.010898581,-10278.42604,-10270.11589
942,power2,LC,All Age,37.41193716,7.82E-06,1.205208142,5.974500539,-10152.06374,-10143.75359
943,power2,LC,All Age,84.94535862,0.000201676,0.738791592,8.604071978,-10302.44462,-10294.13447
944,power2,LC,All Age,148.2572756,0.000148704,0.721690645,6.00306676,-10242.28687,-10233.97672
945,power2,LC,All Age,131.7524603,9.57E-05,0.783759394,7.148410869,-10206.72312,-10198.41297
946,power2,LC,All Age,184.3293184,0.000114303,0.727310253,6.57160056,-10199.47662,-10191.16647
947,power2,LC,All Age,67.79125517,0.000204871,0.771067461,7.392692093,-10339.2726,-10330.96245
948,power2,LC,All Age,149.7645235,0.000243136,0.671534255,6.058550351,-10201.41526,-10193.10511
949,power2,LC,All Age,68.64579544,0.000136433,0.814384603,6.192303106,-10315.15026,-10306.84011
950,power2,LC,All Age,114.7881098,0.00025799,0.685128818,8.492619436,-10280.24131,-10271.93116
951,power2,LC,All Age,245.7212112,0.000124293,0.688688591,6.237660893,-10333.95821,-10325.64806
952,power2,LC,All Age,42.52211597,9.05E-05,0.921059879,7.528338468,-10221.71648,-10213.40633
953,power2,LC,All Age,184.7356027,0.000161801,0.691481227,7.116493133,-10256.6722,-10248.36206
954,power2,LC,All Age,115.5130837,9.06E-05,0.796179297,7.802721191,-10239.02799,-10230.71784
955,power2,LC,All Age,331.7356901,5.68E-05,0.72861979,7.75767702,-10335.23184,-10326.92169
956,power2,LC,All Age,54.78809926,5.78E-05,0.934386571,6.530755423,-10275.98308,-10267.67293
957,power2,LC,All Age,111.1314773,0.000165379,0.736863822,6.124462895,-10266.426,-10258.11585
958,power2,LC,All Age,63.66584596,6.61E-05,0.902103203,8.032627802,-10173.36801,-10165.05786
959,power2,LC,All Age,68.43099671,0.000181231,0.787962789,7.322024058,-10193.88119,-10185.57104
960,power2,LC,All Age,67.93158722,0.000138325,0.821476061,8.631939971,-10184.01656,-10175.70641
961,power2,LC,All Age,76.13499468,0.000165832,0.77868523,7.137717478,-10289.28283,-10280.97268
962,power2,LC,All Age,38.03925688,7.58E-05,0.959932693,7.103588099,-10152.07628,-10143.76613
963,power2,LC,All Age,65.5127895,0.000133296,0.826849767,8.65553059,-10251.81459,-10243.50444
964,power2,LC,All Age,136.7681284,6.63E-05,0.811584996,7.768671489,-10224.68675,-10216.3766
965,power2,LC,All Age,161.863453,0.000106753,0.75185326,8.051348218,-10274.63532,-10266.32517
966,power2,LC,All Age,158.2488145,0.000108851,0.747570136,7.403042883,-10341.24864,-10332.93849
967,power2,LC,All Age,51.07583094,0.000224776,0.805328519,7.825368762,-10364.48008,-10356.16993
968,power2,LC,All Age,338.1692379,3.91E-05,0.771109101,6.94522706,-10311.99598,-10303.68583
969,power2,LC,All Age,40.43779254,0.000183877,0.877280119,6.511323051,-10200.21786,-10191.90771
970,power2,LC,All Age,206.6707385,5.76E-05,0.772509142,6.882181893,-10249.22131,-10240.91116
971,power2,LC,All Age,100.469464,0.000277624,0.690491641,7.148845572,-10172.86892,-10164.55877
972,power2,LC,All Age,109.7669196,0.000181046,0.734817391,7.328881698,-10236.32505,-10228.0149
973,power2,LC,All Age,104.8289106,0.000181053,0.745010495,7.636746819,-10273.08601,-10264.77586
974,power2,LC,All Age,69.66466678,6.35E-05,0.89921077,8.119537219,-10284.21985,-10275.9097
975,power2,LC,All Age,227.0484335,6.16E-05,0.766469757,7.270325812,-10274.04003,-10265.72988
976,power2,LC,All Age,194.7121012,6.50E-05,0.777605459,7.968119543,-10219.80698,-10211.49683
977,power2,LC,All Age,71.28967566,0.000208836,0.773091295,6.35856445,-10200.74985,-10192.4397
978,power2,LC,All Age,162.5323407,0.000138024,0.716842926,7.471620225,-10205.43999,-10197.12984
979,power2,LC,All Age,97.36018585,0.000349433,0.676930981,6.217982312,-10218.66157,-10210.35143
980,power2,LC,All Age,116.2124609,0.000298607,0.675547429,5.814957699,-10166.86357,-10158.55342
981,power2,LC,All Age,53.45928181,4.90E-05,0.964601648,7.395902159,-10159.93186,-10151.62171
982,power2,LC,All Age,38.24473857,0.000107663,0.926218554,8.714432512,-10174.77024,-10166.46009
983,power2,LC,All Age,451.4344927,5.05E-05,0.711944098,6.016696437,-10252.46255,-10244.1524
984,power2,LC,All Age,89.55448523,0.000338581,0.694000076,7.424776907,-10264.98705,-10256.6769
985,power2,LC,All Age,165.6770213,5.12E-05,0.822582473,6.841152039,-10199.11999,-10190.80984
986,power2,LC,All Age,301.4764606,6.98E-05,0.719134958,6.447210787,-10226.40887,-10218.09872
987,power2,LC,All Age,406.8016477,6.48E-05,0.693984357,8.427623564,-10308.84765,-10300.5375
988,power2,LC,All Age,118.8970162,0.000362542,0.650016185,7.607422321,-10290.13431,-10281.82416
989,power2,LC,All Age,327.8229436,3.52E-05,0.783073779,7.838469795,-10254.06477,-10245.75462
990,power2,LC,All Age,85.39247482,0.000212365,0.741283921,6.839618715,-10326.31667,-10318.00652
991,power2,LC,All Age,44.79954684,0.000241101,0.814774484,7.503816109,-10290.34584,-10282.03569
992,power2,LC,All Age,156.8168195,0.000115728,0.737443928,8.182569416,-10287.10326,-10278.79311
993,power2,LC,All Age,78.28720851,0.000244075,0.743696416,7.306014456,-10194.49695,-10186.1868
994,power2,LC,All Age,221.394191,9.60E-05,0.720345117,6.281958484,-10238.53651,-10230.22636
995,power2,LC,All Age,56.17754835,5.77E-05,0.939698243,8.722852254,-10190.40233,-10182.09218
996,power2,LC,All Age,378.356036,4.91E-05,0.727627601,7.641805634,-10202.8488,-10194.53865
997,power2,LC,All Age,139.1226952,9.31E-05,0.777584244,5.821411146,-10301.18193,-10292.87178
998,power2,LC,All Age,69.56713339,0.000325208,0.726401348,7.210784532,-10261.22976,-10252.91961
999,power2,LC,All Age,64.48868252,0.000100936,0.855358243,7.443810338,-10172.76565,-10164.4555
1000,power2,LC,All Age,178.274318,9.98E-05,0.734089127,7.678682148,-10233.77468,-10225.46454
