sim,funct,cause,age,alpha,beta,delta,zcf,aic,bic
1,power2,IHD,AllAge,1.411652109,0.06264745,0.412676305,6.463048932,-4725.979267,-4719.873825
2,power2,IHD,AllAge,1.21781579,0.028152064,0.786666817,6.533716303,-4724.192906,-4718.087464
3,power2,IHD,AllAge,1.203070926,0.058443932,0.522357557,7.087288599,-4683.234506,-4677.129064
4,power2,IHD,AllAge,1.764660183,0.055491441,0.329193273,7.173052776,-4725.119618,-4719.014176
5,power2,IHD,AllAge,3.074355171,0.042960873,0.270018747,6.835337239,-4704.981671,-4698.876229
6,power2,IHD,AllAge,1.234625313,0.023145027,0.914519327,7.657003382,-4740.953926,-4734.848484
7,power2,IHD,AllAge,2.036885568,0.051595977,0.306993256,7.515504932,-4742.489702,-4736.38426
8,power2,IHD,AllAge,1.467182374,0.065657189,0.347626124,6.115942993,-4713.644845,-4707.539403
9,power2,IHD,AllAge,2.528226438,0.043263159,0.279026012,6.519612314,-4732.966978,-4726.861536
10,power2,IHD,AllAge,1.833489171,0.058987022,0.309333498,7.701327611,-4746.652544,-4740.547102
11,power2,IHD,AllAge,13.03689435,0.01232503,0.20999627,5.997648246,-4770.56087,-4764.455428
12,power2,IHD,AllAge,2.372523838,0.043283725,0.294474715,7.085226755,-4775.254564,-4769.149122
13,power2,IHD,AllAge,1.336288181,0.044932438,0.427252448,7.741262112,-4770.94404,-4764.838597
14,power2,IHD,AllAge,1.213114355,0.035166263,0.746194609,7.440799105,-4752.631836,-4746.526394
15,power2,IHD,AllAge,1.144377145,0.021630055,0.918888631,7.217132083,-4771.866863,-4765.761421
16,power2,IHD,AllAge,1.153147895,0.023987974,0.911696265,7.848937797,-4768.198471,-4762.093029
17,power2,IHD,AllAge,1.155784202,0.025176836,0.73123418,8.744483893,-4764.458991,-4758.353549
18,power2,IHD,AllAge,1.135536709,0.048208311,0.466543763,8.4481733,-4764.072682,-4757.96724
19,power2,IHD,AllAge,1.090770359,0.017496626,1.036815278,6.840144169,-4745.023718,-4738.918276
20,power2,IHD,AllAge,2.187611579,0.033188873,0.334289683,8.479336563,-4752.793571,-4746.688129
21,power2,IHD,AllAge,1.542781099,0.057867891,0.35604879,7.18130408,-4725.148645,-4719.043203
22,power2,IHD,AllAge,2.156461375,0.043793737,0.314907428,7.684212543,-4756.623859,-4750.518417
23,power2,IHD,AllAge,1.210747606,0.030690065,0.801829148,7.554941054,-4804.971149,-4798.865707
24,power2,IHD,AllAge,1.245252041,0.018440404,0.949272456,8.599684996,-4735.233599,-4729.128157
25,power2,IHD,AllAge,1.906287708,0.044727024,0.331730675,8.707953368,-4822.902907,-4816.797465
26,power2,IHD,AllAge,1.432793168,0.073746215,0.353974627,6.340156719,-4785.386935,-4779.281492
27,power2,IHD,AllAge,1.265883129,0.052104556,0.422155043,6.862330196,-4733.705708,-4727.600266
28,power2,IHD,AllAge,1.163096774,0.006506222,1.459158037,7.626136566,-4732.31067,-4726.205228
29,power2,IHD,AllAge,1.209055626,0.054249151,0.432078115,7.5339242,-4738.823809,-4732.718367
30,power2,IHD,AllAge,2.201438449,0.034852294,0.323919406,6.380044592,-4757.580565,-4751.475123
31,power2,IHD,AllAge,1.687171879,0.048819473,0.336545433,8.624646147,-4758.509141,-4752.403699
32,power2,IHD,AllAge,1.235485359,0.032830163,0.859258399,6.617527449,-4758.705972,-4752.60053
33,power2,IHD,AllAge,1.530125652,0.058080076,0.340747317,6.770649981,-4733.553468,-4727.448026
34,power2,IHD,AllAge,3.336811914,0.027397087,0.294091803,8.552844794,-4766.246376,-4760.140934
35,power2,IHD,AllAge,1.367131476,0.07376556,0.347261767,7.407284005,-4764.223133,-4758.117691
36,power2,IHD,AllAge,1.272069104,0.036643358,0.473532452,8.793367985,-4772.626812,-4766.52137
37,power2,IHD,AllAge,2.296069043,0.060332115,0.268990976,6.572304971,-4730.600986,-4724.495544
38,power2,IHD,AllAge,2.981700071,0.033179977,0.303418836,8.315411657,-4769.369288,-4763.263846
39,power2,IHD,AllAge,1.886861036,0.036385593,0.370314515,7.580531734,-4745.541742,-4739.4363
40,power2,IHD,AllAge,1.563510804,0.049079668,0.390103674,7.128214373,-4758.248189,-4752.142747
41,power2,IHD,AllAge,1.683087232,0.037782769,0.376137418,7.146747182,-4756.747708,-4750.642266
42,power2,IHD,AllAge,1.797355288,0.052779128,0.323744636,7.688269659,-4759.705176,-4753.599734
43,power2,IHD,AllAge,1.551767324,0.041533665,0.390958129,8.650624815,-4748.907627,-4742.802185
44,power2,IHD,AllAge,1.192857489,0.035298886,0.739077205,6.540963859,-4765.488864,-4759.383422
45,power2,IHD,AllAge,1.614623501,0.0504852,0.353428083,8.371249293,-4813.436505,-4807.331063
46,power2,IHD,AllAge,1.162875743,0.028141715,0.860548766,6.173333534,-4702.942394,-4696.836952
47,power2,IHD,AllAge,1.523732919,0.03205757,0.425842521,8.310486403,-4793.520272,-4787.414829
48,power2,IHD,AllAge,3.276707476,0.034469548,0.273690252,7.075170034,-4767.116424,-4761.010982
49,power2,IHD,AllAge,5.54715768,0.024401069,0.24675147,6.403262605,-4758.815726,-4752.710284
50,power2,IHD,AllAge,1.255712279,0.033008259,0.743077352,8.399391956,-4726.214816,-4720.109374
51,power2,IHD,AllAge,1.118542565,0.041309805,0.730701898,6.59933017,-4775.877251,-4769.771809
52,power2,IHD,AllAge,2.120841727,0.056775008,0.299226016,6.884217507,-4728.952501,-4722.847059
53,power2,IHD,AllAge,1.313237385,0.037733724,0.489601045,8.596861258,-4795.368811,-4789.263369
54,power2,IHD,AllAge,1.291601759,0.045218516,0.42561915,7.411113259,-4745.509744,-4739.404302
55,power2,IHD,AllAge,1.323983828,0.050323198,0.422959509,8.773484118,-4770.64861,-4764.543168
56,power2,IHD,AllAge,2.099034924,0.043874321,0.313378039,7.492860576,-4789.080886,-4782.975444
57,power2,IHD,AllAge,1.215567788,0.031261167,0.728635805,8.782799992,-4732.805129,-4726.699687
58,power2,IHD,AllAge,2.815201034,0.038621068,0.279285829,7.577634404,-4787.630053,-4781.524611
59,power2,IHD,AllAge,1.453495492,0.032563874,0.42593694,7.850850239,-4771.980778,-4765.875336
60,power2,IHD,AllAge,2.306437685,0.040966699,0.300803247,8.350615937,-4702.557329,-4696.451887
61,power2,IHD,AllAge,1.587641318,0.048082538,0.345147318,8.148551319,-4769.606667,-4763.501225
62,power2,IHD,AllAge,1.218953994,0.033705694,0.785022485,8.237952305,-4735.295627,-4729.190185
63,power2,IHD,AllAge,1.382288652,0.057454693,0.397112753,7.161195104,-4748.322206,-4742.216764
64,power2,IHD,AllAge,1.84558183,0.061355421,0.291328479,7.43147307,-4770.498504,-4764.393062
65,power2,IHD,AllAge,1.549090734,0.036497847,0.415401608,7.67354758,-4734.941298,-4728.835856
66,power2,IHD,AllAge,1.181975291,0.026331631,0.886200541,7.543535933,-4737.350167,-4731.244725
67,power2,IHD,AllAge,1.257860334,0.034961857,0.732480836,8.21260609,-4768.552216,-4762.446774
68,power2,IHD,AllAge,1.400663976,0.056441935,0.369817956,7.659509259,-4758.038435,-4751.932993
69,power2,IHD,AllAge,3.289159931,0.030736052,0.289519065,6.897488722,-4716.192392,-4710.08695
70,power2,IHD,AllAge,1.270909658,0.077989014,0.374057477,6.482936581,-4725.909563,-4719.804121
71,power2,IHD,AllAge,1.534622611,0.067581402,0.358978204,6.678868774,-4763.854344,-4757.748902
72,power2,IHD,AllAge,1.72327716,0.035196085,0.377788401,8.079076965,-4776.175626,-4770.070184
73,power2,IHD,AllAge,1.208494514,0.046580364,0.591202991,5.996241066,-4701.703114,-4695.597672
74,power2,IHD,AllAge,1.19949324,0.018982229,0.96438927,6.612961035,-4770.077393,-4763.971951
75,power2,IHD,AllAge,1.987163665,0.082534257,0.264284367,6.476041934,-4783.200495,-4777.095053
76,power2,IHD,AllAge,1.357906758,0.071970574,0.358760181,6.518730045,-4678.483771,-4672.378329
77,power2,IHD,AllAge,1.629455201,0.060755584,0.333558057,6.982750707,-4746.734009,-4740.628567
78,power2,IHD,AllAge,1.190413345,0.049077323,0.64533209,8.056475875,-4725.506937,-4719.401495
79,power2,IHD,AllAge,1.201984387,0.022018164,1.006579252,7.848091398,-4756.839643,-4750.734201
80,power2,IHD,AllAge,1.580419908,0.026116259,0.429323079,8.588099615,-4735.108954,-4729.003512
81,power2,IHD,AllAge,1.986629171,0.06150692,0.291225668,6.266107157,-4768.665848,-4762.560405
82,power2,IHD,AllAge,2.271970417,0.05626987,0.286337187,6.225228024,-4756.8757,-4750.770258
83,power2,IHD,AllAge,1.110496628,0.010648054,1.288870217,8.228837791,-4785.055076,-4778.949634
84,power2,IHD,AllAge,1.390926122,0.077076781,0.358386672,7.13858187,-4741.832116,-4735.726674
85,power2,IHD,AllAge,1.391452306,0.049533864,0.427421326,8.511768554,-4722.641278,-4716.535835
86,power2,IHD,AllAge,1.678760256,0.074277557,0.305584074,6.418326792,-4759.169578,-4753.064136
87,power2,IHD,AllAge,1.295105676,0.02763448,0.816991855,7.150517091,-4736.087235,-4729.981793
88,power2,IHD,AllAge,1.139928994,0.019265504,1.094370264,7.420017961,-4719.317339,-4713.211897
89,power2,IHD,AllAge,1.651249626,0.045087753,0.354819002,8.645255198,-4754.948949,-4748.843507
90,power2,IHD,AllAge,1.406122723,0.04781522,0.408326297,8.690871556,-4780.598163,-4774.492721
91,power2,IHD,AllAge,1.257363235,0.01635397,0.933137264,7.378895202,-4730.134561,-4724.029119
92,power2,IHD,AllAge,2.362298318,0.051035065,0.271076535,7.171788786,-4760.053805,-4753.948363
93,power2,IHD,AllAge,1.17053654,0.050674794,0.514624034,7.572899706,-4765.463341,-4759.357899
94,power2,IHD,AllAge,1.384610567,0.058767199,0.386807724,8.287764359,-4759.044971,-4752.939528
95,power2,IHD,AllAge,1.352744604,0.039345518,0.453879113,7.183170344,-4771.299587,-4765.194145
96,power2,IHD,AllAge,1.304340734,0.06725762,0.381315935,7.425643112,-4778.632755,-4772.527313
97,power2,IHD,AllAge,1.657449201,0.046693915,0.348655035,7.90900053,-4770.599769,-4764.494327
98,power2,IHD,AllAge,1.286943982,0.05384602,0.407370291,8.181034646,-4787.35028,-4781.244838
99,power2,IHD,AllAge,1.334011661,0.05486141,0.420616502,7.48098024,-4745.224557,-4739.119115
100,power2,IHD,AllAge,1.360313947,0.077921068,0.344003501,6.596442582,-4742.549149,-4736.443707
101,power2,IHD,AllAge,1.320290282,0.080291491,0.405600294,7.352874354,-4787.947008,-4781.841566
102,power2,IHD,AllAge,1.471007391,0.0551807,0.380983821,8.597128813,-4753.323776,-4747.218334
103,power2,IHD,AllAge,1.164822019,0.021917198,0.89655266,6.800441651,-4764.03685,-4757.931408
104,power2,IHD,AllAge,1.493878833,0.053092936,0.357513176,8.265663823,-4777.966426,-4771.860984
105,power2,IHD,AllAge,1.162423246,0.020475943,0.985399448,6.319549501,-4764.61555,-4758.510107
106,power2,IHD,AllAge,1.185853777,0.040810111,0.590931252,7.565579985,-4742.204045,-4736.098603
107,power2,IHD,AllAge,1.9481561,0.047455713,0.316003013,6.217960588,-4733.667656,-4727.562214
108,power2,IHD,AllAge,1.343596616,0.047113506,0.388793738,7.755677015,-4735.043657,-4728.938215
109,power2,IHD,AllAge,1.939274448,0.03690522,0.350245326,8.668129449,-4772.128809,-4766.023367
110,power2,IHD,AllAge,1.988138149,0.042935889,0.328960612,6.708082755,-4735.445658,-4729.340215
111,power2,IHD,AllAge,1.941306218,0.039084842,0.339238332,8.623239999,-4776.456706,-4770.351264
112,power2,IHD,AllAge,1.330337208,0.09315561,0.354883589,6.313275443,-4732.337278,-4726.231836
113,power2,IHD,AllAge,1.196954383,0.042048766,0.635968004,6.261470273,-4717.556299,-4711.450857
114,power2,IHD,AllAge,1.241648034,0.027214183,0.802833158,6.032994206,-4758.164796,-4752.059354
115,power2,IHD,AllAge,1.244555633,0.029973518,0.730623194,7.683935243,-4740.570628,-4734.465186
116,power2,IHD,AllAge,2.450645673,0.031608858,0.323519303,8.519206794,-4744.712866,-4738.607424
117,power2,IHD,AllAge,1.539443904,0.036337782,0.389726006,8.718801584,-4786.356741,-4780.251299
118,power2,IHD,AllAge,1.658941687,0.048290239,0.353892302,8.712920286,-4736.972986,-4730.867544
119,power2,IHD,AllAge,1.653478337,0.050084666,0.322006678,6.783353304,-4733.034753,-4726.929311
120,power2,IHD,AllAge,1.502029142,0.063446332,0.353463403,7.278459693,-4734.259514,-4728.154072
121,power2,IHD,AllAge,1.47322214,0.028045442,0.436411172,8.506417892,-4750.318077,-4744.212635
122,power2,IHD,AllAge,1.417829505,0.090821668,0.359668166,6.445685226,-4779.956374,-4773.850932
123,power2,IHD,AllAge,2.342303037,0.04573788,0.285680324,8.743418166,-4749.907197,-4743.801755
124,power2,IHD,AllAge,1.238841627,0.051686837,0.517850436,7.728459693,-4773.336059,-4767.230617
125,power2,IHD,AllAge,1.214321617,0.081011381,0.450998539,8.068423856,-4700.255297,-4694.149855
126,power2,IHD,AllAge,1.419365646,0.063189492,0.368006548,8.528900108,-4754.229643,-4748.124201
127,power2,IHD,AllAge,3.382516424,0.035968647,0.26394222,7.09454257,-4795.148797,-4789.043355
128,power2,IHD,AllAge,1.176273375,0.046011649,0.644188419,7.301426606,-4695.671843,-4689.566401
129,power2,IHD,AllAge,1.310331788,0.079326178,0.359868104,7.11418411,-4790.370314,-4784.264872
130,power2,IHD,AllAge,1.200244217,0.04387406,0.674858994,8.779165075,-4728.598976,-4722.493534
131,power2,IHD,AllAge,1.443079436,0.070836485,0.353849999,6.918731661,-4749.701062,-4743.59562
132,power2,IHD,AllAge,1.622778394,0.047807874,0.361669049,7.680304432,-4767.614592,-4761.509149
133,power2,IHD,AllAge,1.963378639,0.050211473,0.310152707,7.474376991,-4736.25244,-4730.146998
134,power2,IHD,AllAge,1.435152255,0.053399673,0.372972526,8.530355823,-4738.570986,-4732.465544
135,power2,IHD,AllAge,1.329727996,0.085235139,0.338766646,7.226044322,-4763.661925,-4757.556483
136,power2,IHD,AllAge,1.281988342,0.038622817,0.70419263,6.495291685,-4772.019603,-4765.914161
137,power2,IHD,AllAge,1.554917163,0.04865316,0.373345584,8.790890494,-4762.904438,-4756.798996
138,power2,IHD,AllAge,1.548645887,0.040782812,0.373262546,7.331863134,-4721.593833,-4715.488391
139,power2,IHD,AllAge,4.119268262,0.040105485,0.228135928,5.852930211,-4710.031711,-4703.926269
140,power2,IHD,AllAge,2.125555258,0.043532921,0.328894596,8.775794584,-4781.640211,-4775.534769
141,power2,IHD,AllAge,2.665072731,0.033563205,0.306060236,7.317212249,-4722.424023,-4716.318581
142,power2,IHD,AllAge,1.163545672,0.046936548,0.66775195,6.37833256,-4691.935218,-4685.829776
143,power2,IHD,AllAge,5.061648521,0.0262661,0.253877732,7.23613093,-4775.235708,-4769.130266
144,power2,IHD,AllAge,1.683014909,0.049273173,0.340291704,8.645909049,-4733.683552,-4727.57811
145,power2,IHD,AllAge,1.245368333,0.009724651,1.176537557,7.354673563,-4781.00164,-4774.896198
146,power2,IHD,AllAge,1.741586396,0.050251756,0.35357471,7.064074824,-4715.948036,-4709.842594
147,power2,IHD,AllAge,1.684297522,0.047063191,0.337942284,8.287343109,-4787.969015,-4781.863573
148,power2,IHD,AllAge,1.365795665,0.037915348,0.46544595,8.639890753,-4730.395878,-4724.290436
149,power2,IHD,AllAge,1.232492373,0.033061659,0.74436054,8.306856056,-4742.115743,-4736.0103
150,power2,IHD,AllAge,1.254909717,0.083583431,0.446613861,7.109850197,-4735.996008,-4729.890566
151,power2,IHD,AllAge,1.204020412,0.046449755,0.5890888,7.369430941,-4752.839024,-4746.733581
152,power2,IHD,AllAge,1.547534554,0.043980883,0.384521873,6.265293865,-4784.542047,-4778.436605
153,power2,IHD,AllAge,1.212543931,0.028806623,0.832413072,5.878049187,-4731.121825,-4725.016383
154,power2,IHD,AllAge,1.237741638,0.056713157,0.611947476,6.172374986,-4732.956371,-4726.850929
155,power2,IHD,AllAge,2.331116357,0.031724443,0.338488193,7.482875161,-4720.476733,-4714.371291
156,power2,IHD,AllAge,1.748891026,0.049863866,0.330003381,6.586962932,-4750.026738,-4743.921296
157,power2,IHD,AllAge,1.35909526,0.058682374,0.377155398,8.562143608,-4745.174266,-4739.068824
158,power2,IHD,AllAge,1.30432616,0.07190109,0.466344519,8.093770106,-4743.965669,-4737.860227
159,power2,IHD,AllAge,1.145361534,0.053632691,0.619340232,7.423730414,-4764.852838,-4758.747396
160,power2,IHD,AllAge,1.309498126,0.05034565,0.430563791,8.01804485,-4751.593861,-4745.488419
161,power2,IHD,AllAge,2.058433976,0.02545097,0.383699184,7.158719087,-4797.572548,-4791.467106
162,power2,IHD,AllAge,1.498813954,0.043891269,0.386325025,8.500296624,-4792.127787,-4786.022345
163,power2,IHD,AllAge,1.249156522,0.061310402,0.519779547,7.574133099,-4733.177446,-4727.072004
164,power2,IHD,AllAge,1.581504628,0.040702314,0.381778978,6.39669132,-4792.547116,-4786.441674
165,power2,IHD,AllAge,1.877106454,0.051568013,0.308932308,6.708142819,-4726.235838,-4720.130396
166,power2,IHD,AllAge,2.131460713,0.05137104,0.298882825,7.250424824,-4725.36903,-4719.263588
167,power2,IHD,AllAge,1.193091436,0.064093235,0.443651553,6.562766217,-4738.095795,-4731.990353
168,power2,IHD,AllAge,1.215070062,0.021648368,0.81229101,8.45486465,-4752.719051,-4746.613609
169,power2,IHD,AllAge,1.762336056,0.055784881,0.320085864,6.574050573,-4729.525234,-4723.419792
170,power2,IHD,AllAge,1.155427815,0.039164426,0.74296274,7.283020788,-4743.409971,-4737.304529
171,power2,IHD,AllAge,1.671751833,0.042416856,0.366910775,8.549573244,-4750.00451,-4743.899068
172,power2,IHD,AllAge,1.185288723,0.048438009,0.567748204,8.39989326,-4749.782027,-4743.676585
173,power2,IHD,AllAge,2.003355837,0.029208513,0.371295461,8.467370291,-4790.806485,-4784.701043
174,power2,IHD,AllAge,1.906933015,0.053365663,0.312736749,7.362764134,-4751.179879,-4745.074437
175,power2,IHD,AllAge,1.14415896,0.01041257,1.228712961,6.535681471,-4715.73286,-4709.627418
176,power2,IHD,AllAge,1.289200418,0.021158984,0.799806136,7.460658349,-4767.046225,-4760.940783
177,power2,IHD,AllAge,1.188239274,0.039239138,0.80437385,6.466711115,-4709.501707,-4703.396265
178,power2,IHD,AllAge,1.317246406,0.037251167,0.465339232,8.776188406,-4752.137876,-4746.032434
179,power2,IHD,AllAge,1.283670816,0.078115484,0.37256234,5.933036128,-4766.834592,-4760.72915
180,power2,IHD,AllAge,1.234900845,0.076537106,0.528044959,6.73751284,-4751.486594,-4745.381152
181,power2,IHD,AllAge,1.340783152,0.086196852,0.345952561,5.991214144,-4753.90693,-4747.801488
182,power2,IHD,AllAge,1.146187678,0.059006968,0.643394788,5.844719135,-4698.061974,-4691.956531
183,power2,IHD,AllAge,1.494155987,0.073322136,0.320281565,8.137932632,-4745.865977,-4739.760535
184,power2,IHD,AllAge,1.847564618,0.04719861,0.325175725,8.1072287,-4770.851097,-4764.745655
185,power2,IHD,AllAge,2.165317137,0.033460043,0.337316971,8.17364461,-4734.493843,-4728.388401
186,power2,IHD,AllAge,1.462045917,0.098221417,0.297484071,6.834984944,-4715.310579,-4709.205137
187,power2,IHD,AllAge,1.180477339,0.02550467,0.834167408,7.130205613,-4756.412682,-4750.30724
188,power2,IHD,AllAge,1.865529331,0.052269257,0.316411077,7.788709245,-4762.873942,-4756.768499
189,power2,IHD,AllAge,1.270727988,0.078055585,0.367331117,7.973357874,-4745.095501,-4738.990059
190,power2,IHD,AllAge,1.154740509,0.048511498,0.644759762,8.164202824,-4771.392187,-4765.286744
191,power2,IHD,AllAge,1.345900139,0.072907539,0.364093099,7.107399116,-4728.98073,-4722.875288
192,power2,IHD,AllAge,1.38042433,0.045816331,0.392019404,8.642423924,-4743.884836,-4737.779394
193,power2,IHD,AllAge,1.123647,0.045323818,0.703542488,8.502209812,-4711.796458,-4705.691016
194,power2,IHD,AllAge,2.216411326,0.040072787,0.297879922,8.443479997,-4783.403686,-4777.298244
195,power2,IHD,AllAge,3.308562267,0.021552828,0.322188875,8.737674222,-4777.411868,-4771.306426
196,power2,IHD,AllAge,1.197213175,0.018694404,0.969536781,7.660208675,-4776.27727,-4770.171827
197,power2,IHD,AllAge,1.247118213,0.053984254,0.439510848,7.251509749,-4722.819894,-4716.714452
198,power2,IHD,AllAge,1.433548682,0.05989018,0.361949571,7.894742574,-4769.431878,-4763.326436
199,power2,IHD,AllAge,1.183110218,0.02358491,0.985598981,8.476088945,-4757.383848,-4751.278406
200,power2,IHD,AllAge,1.783138933,0.047577361,0.343861268,7.099857773,-4720.143199,-4714.037757
201,power2,IHD,AllAge,1.458686407,0.062673145,0.361944987,7.891855071,-4753.988313,-4747.882871
202,power2,IHD,AllAge,1.499222837,0.068505353,0.35542538,7.280972182,-4734.487396,-4728.381954
203,power2,IHD,AllAge,1.379629818,0.094905389,0.323661689,6.058172902,-4716.088262,-4709.98282
204,power2,IHD,AllAge,2.274509253,0.039519943,0.315171937,6.351872805,-4774.111305,-4768.005863
205,power2,IHD,AllAge,1.232853082,0.057805354,0.43186723,8.567791998,-4783.21019,-4777.104748
206,power2,IHD,AllAge,1.334043351,0.063514579,0.380667372,6.07474479,-4734.997615,-4728.892173
207,power2,IHD,AllAge,1.565560398,0.033879499,0.399713543,8.041489335,-4776.182755,-4770.077313
208,power2,IHD,AllAge,1.78406954,0.054804918,0.327111804,8.715248565,-4725.526313,-4719.420871
209,power2,IHD,AllAge,1.679464305,0.049814063,0.327408882,8.70602125,-4739.792361,-4733.686919
210,power2,IHD,AllAge,2.25109909,0.036459815,0.319975417,8.053511266,-4794.201001,-4788.095559
211,power2,IHD,AllAge,1.206508231,0.029126974,0.879495822,6.995598011,-4762.006825,-4755.901383
212,power2,IHD,AllAge,1.403270867,0.072269955,0.344293975,7.232236483,-4760.143876,-4754.038434
213,power2,IHD,AllAge,1.689135316,0.044093116,0.363004119,8.772568844,-4752.725475,-4746.620033
214,power2,IHD,AllAge,1.456765498,0.056366749,0.375291519,6.445027972,-4712.747135,-4706.641693
215,power2,IHD,AllAge,1.221604094,0.072257007,0.475800506,7.345653782,-4725.609058,-4719.503616
216,power2,IHD,AllAge,1.770410667,0.044281471,0.351887998,8.365712963,-4790.431037,-4784.325595
217,power2,IHD,AllAge,1.41156206,0.070487702,0.387819373,5.922995568,-4755.86487,-4749.759428
218,power2,IHD,AllAge,1.851536017,0.040117251,0.346254856,6.631097581,-4739.747202,-4733.64176
219,power2,IHD,AllAge,1.197930523,0.023325571,0.81979745,7.771164433,-4759.4678,-4753.362357
220,power2,IHD,AllAge,1.139596621,0.032063635,0.81177805,7.761537865,-4729.056124,-4722.950681
221,power2,IHD,AllAge,1.201721071,0.01298147,0.979422756,8.21853201,-4752.189744,-4746.084302
222,power2,IHD,AllAge,1.214104883,0.059233027,0.563886256,6.510562891,-4737.785396,-4731.679953
223,power2,IHD,AllAge,1.153118284,0.070735714,0.593570354,7.027862973,-4755.268851,-4749.163409
224,power2,IHD,AllAge,1.185850648,0.03858781,0.697623164,8.013602768,-4762.347304,-4756.241862
225,power2,IHD,AllAge,1.713058935,0.048173729,0.354719043,7.44113298,-4746.141167,-4740.035725
226,power2,IHD,AllAge,1.607660232,0.058108355,0.346132396,6.713849037,-4734.289583,-4728.184141
227,power2,IHD,AllAge,1.517377059,0.086020188,0.300808828,6.463083756,-4747.219081,-4741.113639
228,power2,IHD,AllAge,1.210104932,0.018248103,0.97947089,6.712578792,-4735.630007,-4729.524564
229,power2,IHD,AllAge,1.19741437,0.067236539,0.451904479,8.618262676,-4702.860157,-4696.754715
230,power2,IHD,AllAge,2.420789985,0.041844631,0.291503368,7.432387347,-4797.287378,-4791.181936
231,power2,IHD,AllAge,1.898366953,0.051412805,0.318811979,7.949658799,-4773.461675,-4767.356233
232,power2,IHD,AllAge,1.779713426,0.047991285,0.348414937,8.681848255,-4778.29917,-4772.193727
233,power2,IHD,AllAge,2.125338079,0.049897631,0.299267692,7.348121143,-4794.294193,-4788.188751
234,power2,IHD,AllAge,1.182666358,0.040531884,0.758692746,7.441311147,-4770.941445,-4764.836003
235,power2,IHD,AllAge,1.611063809,0.040826462,0.366927504,8.121282646,-4774.400164,-4768.294722
236,power2,IHD,AllAge,1.983531808,0.062020479,0.28393795,8.338799264,-4724.543794,-4718.438352
237,power2,IHD,AllAge,1.222821038,0.029752346,0.740576399,8.691075795,-4754.617297,-4748.511854
238,power2,IHD,AllAge,1.308977659,0.04411086,0.420241638,8.566335864,-4776.995686,-4770.890244
239,power2,IHD,AllAge,1.315133013,0.044030462,0.486346565,7.347886667,-4751.694225,-4745.588783
240,power2,IHD,AllAge,2.117685144,0.038286872,0.327584014,8.586370474,-4727.308891,-4721.203449
241,power2,IHD,AllAge,1.266710418,0.061974593,0.477624476,6.786455344,-4739.838181,-4733.732739
242,power2,IHD,AllAge,1.594866708,0.072031998,0.308821874,6.328581361,-4727.453735,-4721.348293
243,power2,IHD,AllAge,1.73138901,0.053983924,0.332093635,6.435780716,-4732.506854,-4726.401412
244,power2,IHD,AllAge,1.192573434,0.009186369,1.351393032,5.973425339,-4719.347516,-4713.242074
245,power2,IHD,AllAge,1.519592757,0.043719936,0.375648773,7.142918411,-4746.345103,-4740.239661
246,power2,IHD,AllAge,1.536332782,0.085290881,0.329462864,6.08551843,-4734.137445,-4728.032003
247,power2,IHD,AllAge,1.242306987,0.020729665,0.822068669,7.677132462,-4783.478835,-4777.373393
248,power2,IHD,AllAge,1.216916168,0.022081812,0.812835113,8.277260312,-4735.70526,-4729.599818
249,power2,IHD,AllAge,1.282687909,0.046629042,0.462265382,8.184127662,-4778.654076,-4772.548634
250,power2,IHD,AllAge,1.307315187,0.051452711,0.416006394,8.171353843,-4763.01386,-4756.908418
251,power2,IHD,AllAge,1.252345493,0.073822516,0.449532199,7.877895251,-4758.387621,-4752.282179
252,power2,IHD,AllAge,1.183578198,0.020874035,0.998707612,7.310722276,-4732.115521,-4726.010079
253,power2,IHD,AllAge,1.293737726,0.061824722,0.385560815,7.696007032,-4755.983366,-4749.877924
254,power2,IHD,AllAge,1.282680901,0.024640787,0.759616952,6.900420068,-4719.522899,-4713.417457
255,power2,IHD,AllAge,1.660268048,0.052271501,0.368834474,8.791423661,-4751.011972,-4744.90653
256,power2,IHD,AllAge,1.623467776,0.051208636,0.352363845,8.114308699,-4762.026957,-4755.921515
257,power2,IHD,AllAge,1.17045924,0.061456693,0.456671274,7.861739757,-4753.008186,-4746.902744
258,power2,IHD,AllAge,1.401500112,0.072202571,0.361056683,6.489791242,-4783.483306,-4777.377864
259,power2,IHD,AllAge,1.497718817,0.050353186,0.373812302,7.15889757,-4764.578725,-4758.473282
260,power2,IHD,AllAge,1.489015656,0.037836628,0.406192273,8.672153509,-4804.764086,-4798.658644
261,power2,IHD,AllAge,1.423084787,0.095750673,0.324634024,6.519058373,-4779.433282,-4773.32784
262,power2,IHD,AllAge,2.038549614,0.065317825,0.279759223,6.110276628,-4713.520332,-4707.41489
263,power2,IHD,AllAge,1.21856559,0.01898155,0.838079236,7.186996495,-4750.656056,-4744.550614
264,power2,IHD,AllAge,2.40264819,0.028849865,0.342857654,7.353230063,-4764.058426,-4757.952984
265,power2,IHD,AllAge,1.312050366,0.069487831,0.36453257,6.162153846,-4766.559504,-4760.454062
266,power2,IHD,AllAge,1.309770473,0.074997005,0.384948682,7.582941735,-4751.707199,-4745.601757
267,power2,IHD,AllAge,1.764362488,0.040793205,0.341705727,8.344407475,-4714.278595,-4708.173152
268,power2,IHD,AllAge,2.473575848,0.038543309,0.295999895,8.569347143,-4761.592332,-4755.48689
